FIRE_ID,FIRE_NAME,YEAR,ACRES
FL2594008100320130516,BLUE BIRD 2,2013,3866.0
AR3488709387720130419,UNNAMED,2013,2021.0
AK6558315963320130623,SOUTH FORK,2013,6398.0
AK6412116029820130620,SHAKTOOLIK RIVER,2013,11972.0
AR3484409366920130419,UNNAMED,2013,2612.0
AR3476909364420130309,UNNAMED,2013,2131.0
AR3474709363020130317,UNNAMED,2013,2526.0
OK3430909473120130326,UNNAMED,2013,2482.0
AR3476809373520130418,UNNAMED,2013,2746.0
AR3464809387520130316,UNNAMED,2013,5759.0
AR3491209308520130328,UNNAMED,2013,8607.0
AR3489009347620130430,UNNAMED,2013,2064.0
OK3431009459020130314,UNNAMED,2013,3520.0
AK6680915094620130620,PROSPECT CREEK,2013,61848.0
MS3322808895720130301,UNNAMED,2013,1428.0
MS3324308892820130303,UNNAMED,2013,754.0
MS3320608895120130301,UNNAMED,2013,1238.0
MS3329608912220130303,UNNAMED,2013,2162.0
AK6634615095120130624,KANUTI RIVER 1,2013,2032.0
MS3325308910220130316,UNNAMED,2013,1198.0
MS3255008966620130317,BIEN 1-4,2013,1888.0
AK6608315081920130620,RAY RIVER 2,2013,21032.0
MS3238308956620130519,BIEN 42-46 55,2013,2215.0
MS3243708954020130520,BIEN 23-24-27-28,2013,711.0
AK6674615365020130621,SIRUK CREEK,2013,21265.0
NV3961811852320130319,13-NV-STILLWATER-WEST MARSH MILLENS BURN,2013,1419.0
MS3240708959720130329,UNNAMED,2013,2388.0
AK6720915178420130620,TIMBER CREEK,2013,2617.0
MS3237708968320130529,BIEN 17-31-34,2013,1162.0
MS3107808928720130523,UNNAMED,2013,1573.0
MS3093008929920130523,UNNAMED,2013,2428.0
MS3107108903420130218,UNNAMED,2013,3061.0
MS3113908899520130218,UNNAMED,2013,2852.0
AK6124915895920130530,DOESTOCK CREEK,2013,24634.0
AK6543515413820130713,WEST FORK,2013,2506.0
MS3150308880220130220,UNNAMED,2013,1430.0
MS3149008895720130228,UNNAMED,2013,2046.0
AK6245215694220130612,MOORE CREEK,2013,135659.0
MS3134408870920130302,UNNAMED,2013,1776.0
MS3115708901620130306,UNNAMED,2013,1583.0
MS3115708897620130311,UNNAMED,2013,965.0
AK6000115759420130728,NUYAKUK RIVER,2013,2496.0
MS3117008898320130311,UNNAMED,2013,779.0
MS3149408882420130306,UNNAMED,2013,758.0
MS3149708883720130407,UNNAMED,2013,608.0
MS3151008882720130415,UNNAMED,2013,942.0
MS3150408883520130422,UNNAMED,2013,636.0
MS3145808886220130423,UNNAMED,2013,928.0
AK6344115780520130627,HAMMER CREEK,2013,5925.0
AK6374315115120130621,BEAR CREEK,2013,3743.0
AK6390815136820130622,MOVING RIVER,2013,33629.0
AK6409815158720130624,DEAD FISH LAKE,2013,5870.0
AK6398915063220130625,SANDLESS LAKE,2013,56931.0
MS3152608891320130406,UNNAMED,2013,4999.0
MS3144908888720130416,UNNAMED,2013,806.0
MS3154308878320130423,UNNAMED,2013,954.0
MS3134308862720130421,UNNAMED,2013,2062.0
MS3134108861420130514,UNNAMED,2013,1358.0
MS3145808865220130427,UNNAMED,2013,1871.0
AK6369315014320130626,TOKLAT RIVER EAST,2013,34216.0
MS3134908866820130509,UNNAMED,2013,1520.0
AK6356715135220130628,MCKINLEY RIVER EAST,2013,4540.0
MS3106308891620130523,UNNAMED,2013,1296.0
MS3067308893820130523,UNNAMED,2013,1426.0
AK6721914527720130629,JOINT LAKE,2013,3681.0
MS3072208925320130523,UNNAMED,2013,2382.0
MS3065708884520130523,UNNAMED,2013,1458.0
MS3064408886120130202,UNNAMED,2013,7660.0
MS3093208903220130209,UNNAMED,2013,792.0
AK6480714763620130521,FORT WAINWRIGHT SMALL ARMS RANGE RX,2013,1774.0
MS3071208884720130205,UNNAMED,2013,2182.0
MS3068008887320130205,UNNAMED,2013,1461.0
MS3071808890420130311,UNNAMED,2013,1787.0
MS3067108889720130311,UNNAMED,2013,1522.0
AK6015015550020130619,NIKUBUMA LAKE,2013,9084.0
MS3066608890620130311,UNNAMED,2013,1360.0
MS3101908893420130311,UNNAMED,2013,10170.0
MS3093208887420130311,UNNAMED,2013,3033.0
AK6798314405020130715,BIG FISH LAKE,2013,1539.0
AK6798314411720130715,KONESS,2013,1723.0
AK6703814733320130623,CHANDALAR,2013,16351.0
MS3054908889320130509,UNNAMED,2013,2204.0
MS3094008913120130319,UNNAMED,2013,2271.0
MS3085908900520130311,UNNAMED,2013,947.0
AK6456715578620130713,MAIN CREEK,2013,1028.0
AK6473614868920130625,SKINNYS ROAD,2013,1994.0
AK6426615431620130621,SULATNA RIVER,2013,44423.0
AK6389314599320130530,MISSISSIPPI,2013,59188.0
AK6372515966920130620,RIDGE TOP,2013,7420.0
AK6461615416920130624,LITTLE MUD,2013,28050.0
MS3067408909220130215,UNNAMED,2013,1191.0
AK6596714568320130701,DISCOVERY CREEK,2013,13439.0
MS3061708893620130215,UNNAMED,2013,1511.0
MS3058108895820130218,UNNAMED,2013,2642.0
MS3469908927720130430,UNNAMED,2013,930.0
AK6465615244420130803,CHITANANA,2013,3638.0
AK6470014646720130619,STUART CREEK #2,2013,87981.0
AK6430315303620130627,TITNA,2013,3056.0
AK6469214578220130811,CARIBOU CREEK,2013,2100.0
AK6539814152220130620,NATION RIVER,2013,11568.0
AK6342814369920130625,MOON LAKE,2013,27819.0
AK6413515308520130802,SETHKOKNA,2013,3742.0
AK6145515688920130626,HOHOLITNA,2013,3166.0
AK6718714209320130629,NORTH PORCUPINE,2013,20598.0
AK6145515569120130531,LIME HILLS,2013,193968.0
AK6269814518520130627,EXCELSIOR,2013,6230.0
AK6164015534020130730,GAGARYAH 2,2013,4903.0
AK6098515498920130728,WHITEFISH LAKE,2013,4414.0
AK6375615978220130620,OLD WOMEN RIVER,2013,11045.0
AK6347715210120130706,CASTLE ROCK,2013,12884.0
AK6537814429420130703,BIRCH CREEK,2013,24916.0
AK6229614682320130731,TABERT LAKE,2013,1525.0
AK6385314372720130622,BILLY CREEK,2013,16385.0
CA3605012127120130823,UNNAMED,2013,4433.0
TN3615508245520130414,CALIFORNIA CREEK,2013,1758.0
AZ3604911219520131106,HORSE THIEF,2013,5440.0
SC3514908136320130513,EASTLINE RX,2013,594.0
GA3453908340420130311,UNNAMED,2013,1370.0
GA3454808341920130218,UNNAMED,2013,1679.0
UT4176411148820121004,HELLS HOLLOW,2012,4758.0
WA4796812059020120908,KLONE PEAK,2012,1634.0
WA4797012073420120908,BASALT,2012,1705.0
WA4805112058820120908,PYRAMID,2012,1962.0
WA4788612026820120908,FIRST CREEK,2012,1434.0
WA4774112024520120908,BYRD,2012,14145.0
WA4806011985120120801,CRANE ROAD,2012,12720.0
WA4793011990920120805,ANTOINE 2,2012,7166.0
FL2876008239420120703,UNNAMED,2012,600.0
FL2858508225320120924,UNNAMED,2012,974.0
FL2873208239320120928,UNNAMED,2012,721.0
WA4781412020320120705,NAVARRE,2012,1001.0
WA4803111998320120916,GOAT,2012,7939.0
WA4794611964120120713,FOSTER CREEK,2012,1447.0
FL3086808688920120213,UNNAMED,2012,725.0
WA4807111935120120908,TIMM BROTHERS,2012,1351.0
WA4801011889620120814,BUFFALO LAKE ROAD,2012,11260.0
WA4791211911620120908,BARKER CANYON COMPLEX,2012,85906.0
FL3089608676220120213,UNNAMED,2012,1761.0
FL3063508659420120220,UNNAMED,2012,1117.0
FL3063808663520120225,UNNAMED,2012,4231.0
FL3093508656920120225,UNNAMED,2012,1258.0
FL3056408689020120302,UNNAMED,2012,558.0
FL3091908667720120305,UNNAMED,2012,997.0
FL3092708685920120305,UNNAMED,2012,1312.0
FL3052408671320120311,UNNAMED,2012,694.0
TX3060110420720120424,LIVERMORE RANCH,2012,14001.0
FL3046608673520120312,UNNAMED,2012,1303.0
FL3057408663120120318,UNNAMED,2012,749.0
FL3060208664920120318,UNNAMED,2012,1346.0
FL3091908679620120321,UNNAMED,2012,694.0
FL3059208664420120322,UNNAMED,2012,770.0
TX3293510092320120814,RILEY,2012,1232.0
FL3047408676920120324,UNNAMED,2012,612.0
TX3069610431620120424,SPRING MOUNTAIN FIRE,2012,12528.0
FL3092308682520120328,UNNAMED,2012,4627.0
WA4724812058320120908,TABLE MOUNTAIN COMPLEX,2012,65887.0
FL3066408627920120329,UNNAMED,2012,786.0
FL3047408685020120401,UNNAMED,2012,738.0
WA4745512051520120908,POISON,2012,5529.0
WA4775011968520120715,DOUGLAS COUNTY COMPLEX,2012,2278.0
WA4755412085220120908,MT. CASHMERE,2012,2298.0
FL3097908692520120411,UNNAMED,2012,870.0
TX3277009954020120728,BLUFF CREEK,2012,2544.0
WA4716512081620120813,TAYLOR BRIDGE,2012,23987.0
FL3085908680820120426,UNNAMED,2012,1157.0
WA4817812013520120908,BUCKHORN,2012,4914.0
WA4816512002120120909,OKANOGAN COMPLEX,2012,1377.0
FL3047108670420120515,UNNAMED,2012,2564.0
WA4654312057520120831,N. AHTANUM,2012,1777.0
FL3052808686920120521,UNNAMED,2012,1032.0
FL3059808675420120719,UNNAMED,2012,2011.0
FL3047008681120120729,UNNAMED,2012,1434.0
FL3057908661420120813,UNNAMED,2012,838.0
FL3085508689020120913,UNNAMED,2012,845.0
WA4612512155020120909,CASCADE CREEK,2012,20655.0
FL3095408692220120920,UNNAMED,2012,1079.0
FL3095508685320120923,UNNAMED,2012,1655.0
WA4576012151620120905,HIGHWAY 141,2012,2080.0
WA4564912112420120726,HORSETHIEF,2012,1042.0
NM3326710859220120509,WHITEWATER-BALDY,2012,306923.0
FL3097408696320120925,UNNAMED,2012,1639.0
FL3094908679120121016,UNNAMED,2012,995.0
FL3092008680120121024,UNNAMED,2012,600.0
FL3089008679620121025,UNNAMED,2012,874.0
WA4668812104420120908,WILD ROSE,2012,2134.0
FL3089208671420121026,UNNAMED,2012,711.0
OR4497512084120120713,222,2012,1193.0
OR4481312113820120916,BEAR SLIDE,2012,1834.0
FL3091008684820121031,UNNAMED,2012,539.0
FL3092408678620121117,UNNAMED,2012,671.0
FL3056908679520121123,UNNAMED,2012,1416.0
FL3068408629720121129,UNNAMED,2012,567.0
FL3049508664920121210,UNNAMED,2012,613.0
OR4487212099520120714,BAKER CANYON,2012,8788.0
OR4451212138520120805,GENEVA TWELVE,2012,1397.0
OR4475912103520120828,HAY CREEK,2012,1076.0
OR4477112100620120714,LEXSFALL,2012,1720.0
OR4473312173020120804,WATERFALLS 2,2012,12612.0
OR4417812169920120909,POLE CREEK,2012,26982.0
CA4196012323320120805,HELLO,2012,1098.0
CA4099512207820120818,BAGLEY,2012,47731.0
FL3052408681620121215,UNNAMED,2012,521.0
CA4188812325320120805,FORT COMPLEX,2012,24378.0
FL3064408637720121226,UNNAMED,2012,1197.0
CA4047812246920120705,DALE,2012,1439.0
FL3061508674520121230,UNNAMED,2012,943.0
CA4079212335020120711,FLAT,2012,1832.0
CA3986612313320120818,NORTH PASS,2012,43689.0
MT4686410765420120723,LITTLE BREED,2012,2431.0
CA4038712182320120818,PONDEROSA,2012,28690.0
MT4750010821620120724,WOLF CREEK,2012,12168.0
CA4083812232620120801,SALT CREEK,2012,1161.0
CA4054612309020120905,STAFFORD,2012,4509.0
MT4728310820020120725,15 MILE,2012,1536.0
CA3931912270720120707,MILL,2012,29924.0
MT4730010831620120728,DOVE TAIL,2012,1532.0
CA3935412239320120708,SITES COMPLEX,2012,3609.0
MT4731610803320120731,SOUTH CHAIN,2012,1088.0
CA3910812308720120907,SCOTTS,2012,4980.0
MT4751210806020120731,CHAIN BUTTES,2012,3154.0
MT4751610788920120731,WELLS,2012,9921.0
MT4806710826720120824,ESTER LAKE,2012,10898.0
MT4700310829520120828,SKINNER,2012,3097.0
CA3893112233020120904,SIXTEEN COMPLEX,2012,18191.0
CA3901212244220120812,WALKER WYE,2012,5846.0
CA3901312259520120812,WYE,2012,3110.0
CA4001012127720120729,CHIPS,2012,79978.0
CA4049312045120120723,READING,2012,26872.0
CA4019912165420120813,MILL,2012,1969.0
ID4619311517320120720,3 LINKS,2012,6285.0
ID4619011508620120721,BLACKTAIL,2012,1787.0
ID4629311515620120825,CLIFF,2012,2732.0
ID4663111491320120822,WEASEL COMPLEX,2012,1585.0
ID4623111474920121026,BELL POINT,2012,1232.0
ID4631911465120120808,CEDAR,2012,21305.0
ID4642611450620120727,FERN,2012,29736.0
ID4596911507620120812,GRAVE,2012,1444.0
ID4598111500420120813,SQUARE ROCK,2012,5623.0
ID4569811508120120809,PORCUPINE COMPLEX,2012,48980.0
TX2810809681720120220,MATAGORDA B1,2012,1098.0
ID4678411523520120909,ELIZABETH,2012,2652.0
TX2736709735620120714,6 MILE,2012,12272.0
ID4607011453320120811,MOE,2012,3978.0
ID4606011494620120808,MOOSE  RIDGE,2012,1287.0
ID4606011473320120728,PETTIBONE,2012,20261.0
TX2818809669020120112,MATAGORDA G3,2012,2356.0
TX2827709656520120223,MATAGORDA B5,2012,7817.0
TX2957509453720120608,WF YELLOW RAIL 2012,2012,1122.0
TX3179610058220120411,WILDCAT,2012,14034.0
ID4615011493120120808,VISTA,2012,7361.0
ID4559711556320120827,MCGUIRE COMPLEX,2012,47257.0
ID4616011488520120910,WEST TROUT,2012,5485.0
ID4597711487820120728,DITCH,2012,18973.0
ID4690111556720120909,ISABELLA COMPLEX,2012,4479.0
NM3216910466220120629,HORSE CANYON,2012,6627.0
ID4542411459020120730,MUSTANG COMPLEX,2012,377632.0
NM3410510358020120602,FULL MOON,2012,2621.0
TX3489510211620120326,FY12 EXECUTE RX,2012,1434.0
TX3547410177720120121,CHICKEN,2012,1288.0
TX3640110222320120225,GILLEMWATER,2012,1263.0
CO3974110359220120625,LAST CHANCE,2012,17958.0
TX3281509825520120807,RHODES RANCH II,2012,1253.0
NE4172010218820120802,TURNER TATANKA,2012,15749.0
NE4138510192220120802,KEITH COUNTY COMPLEX,2012,13526.0
NE4165810253920120807,JEFFRIES,2012,8853.0
MO3953709386720120823,HIGHWAY E,2012,897.0
ID4553411629920120906,SHEEP,2012,50769.0
OK3436109579520120729,LONG MOUNTAIN,2012,1102.0
OK3574709631720120226,UNNAMED,2012,2374.0
MT4576211467220120808,BEAVER JACK,2012,2954.0
MT4584711463020120808,BURNT STRIP,2012,4400.0
MT4580611458020120823,COUGAR,2012,5688.0
OK3631809902420120723,CEDARDALE,2012,1827.0
MT4582711468420120808,GREEN MOUNTAIN,2012,3615.0
ID4578511473920120808,INDIAN RIDGE,2012,2880.0
OK3521109719820120803,NOBLE,2012,7037.0
MT4585711450520120808,WATCHTOWER LAKE,2012,1829.0
MT4622811430720120830,SAWTOOTH,2012,6598.0
OK3465809881020120725,TOWNLEY ROAD,2012,24139.0
OK3509409853220120803,BOTONE 3,2012,1019.0
OR4598611692820120820,CACHE CREEK,2012,75521.0
OK3488909789420120803,NINNEKAH,2012,5438.0
KS3844809657920120330,12 BIG (MIDDLE),2012,1283.0
WA4618911700520120802,WEISSENFELS RIDGE,2012,2520.0
OR4532611750420120918,BALD MOUNTAIN,2012,1139.0
TX3291609836520120810,DARK VALLEY,2012,1707.0
NE4130210129320120908,UNNAMED,2012,17990.0
MT4770211449320120813,WEST GARCEAU,2012,10571.0
MT4760011366720120728,CONDON MOUNTAIN,2012,5853.0
MN4884109637120120821,JUNEBERRY ROAD FIRE,2012,770.0
NE4225510129320120908,UNNAMED,2012,4792.0
MN4891109679920120321,WATER TOWER FIRE,2012,1286.0
NE4240610295620120908,UNNAMED,2012,5308.0
ND4759010267420120919,LITTLE SWALLOW,2012,6304.0
MT4716311386320120829,WHITE HORSE,2012,1412.0
MN4873909641620120421,KLONDIKE CABIN FIRE,2012,979.0
ID4639911493920120808,FREEZE OUT,2012,28355.0
MN4851709658020120930,COUNTY 27 FIRE,2012,4653.0
MN4898509689820120929,RICHARDVILLE BORDER FIRE,2012,1206.0
MN4819909633520121002,VIKING FIRE,2012,1698.0
MT4805510588720120825,SKOV,2012,1624.0
OK3633809614920120226,UNNAMED,2012,2507.0
MT4838410541520120911,HIGHWAY 13-20,2012,8372.0
OK3603409628120120226,UNNAMED,2012,5978.0
SD4309610116620120719,LONGHORN COMPLEX,2012,41443.0
MN4812309543020120125,HWY 1 2012,2012,5491.0
MN4704809595220120406,DONELY TILMAN,2012,773.0
MN4712909591820120401,SPRING CREEK,2012,1413.0
OK3558109599820120226,UNNAMED,2012,1237.0
NE4282410260920120829,WELLNITZ,2012,77277.0
MN4773109640120120408,HAM,2012,789.0
ND4645110388720120824,DEEP CREEK 2,2012,3500.0
MT4583610457120120914,DUGAN,2012,6688.0
OK3595609643920120803,FREEDOM HILL,2012,57116.0
NE4268309789120120310,SIX PACK,2012,1649.0
OK3621509615120120226,SNAG FIELD,2012,1761.0
OK3581809595220120303,SPANISH PEAK,2012,4080.0
OK3574109645020120304,HILL,2012,1380.0
SD4461210303320120326,COUNTY LINE,2012,1415.0
KS3919609684020121205,CALFEX COMPLEX,2012,5122.0
KS3917109684820121217,UNNAMED,2012,1374.0
SD4333210306420120424,HAY CANYON,2012,17815.0
NE4262410325320120829,WEST ASH,2012,55228.0
KS3927309688620121014,UNNAMED,2012,2544.0
KS3926109682020121014,UNNAMED,2012,1389.0
KS3919809675420120726,UNNAMED,2012,1037.0
KS3918309672920120726,UNNAMED,2012,1193.0
KS3918709669620121014,UNNAMED,2012,1602.0
KS3916109676720120827,UNNAMED,2012,1869.0
KS3915909675220121030,UNNAMED,2012,4425.0
KS3926109690820120827,UNNAMED,2012,1046.0
KS3801209681820120726,UNNAMED,2012,1577.0
OK3608609735620120827,UNNAMED,2012,1597.0
NE4278010360120120828,DOUTHIT,2012,29036.0
SD4360210355020120719,MYRTLE,2012,7645.0
OK3587509860020120705,EAGLE CITY,2012,1183.0
SD4338710375420120629,WHITE DRAW,2012,9297.0
ND4592010137420120824,MCINTOSH,2012,2653.0
SD4568010162220120824,CROW FLATS,2012,1351.0
ND4597810086820120921,CORNSTALK,2012,2561.0
OK3562709719920120803,LUTHER FIRE,2012,1983.0
MI4456608410320120425,LITTLE MACK LAKE,2012,875.0
OK3557309829320120803,SPUR FIRE,2012,1168.0
OK3588509864020120722,OAKWOOD,2012,1071.0
WY4243611062020120624,FONTENELLE,2012,58125.0
OK3662609647520120907,MEASLES-BLUESTEM,2012,1340.0
OK3645609685720120907,PAWNEE FIRE,2012,3450.0
MT4765110995820120329,ANTELOPE HOPKINS HILL,2012,1220.0
ID4426411200420120825,RADAR HILL,2012,1838.0
OK3598509670120120805,NORFOLK ROAD,2012,1195.0
WY4306610945120120809,ALPINE LAKE,2012,39158.0
OK3593309667320120804,CUSHING,2012,5654.0
OK3586109650420120804,UNNAMED,2012,5392.0
WY4443210695920120814,GILEAD,2012,5374.0
OK3618409665920120804,LAGOON CREEK,2012,2563.0
WY4217210691820120721,SEMINOE,2012,3570.0
WY4225910719620120727,BEAR MOUNTAIN COMPLEX,2012,8196.0
OK3615809694020120804,GLENCOE,2012,6244.0
WY4383510733620120626,OTTER CREEK-UPPER BEE,2012,4786.0
WY4218410537620120603,COW CAMP,2012,8567.0
WY4229810478320120609,GUERNSEY STATE PARK,2012,2529.0
WY4220110549020120627,ARAPAHO,2012,100043.0
WY4228410519420120627,FISH CREEK #2,2012,1168.0
WY4112010606920120630,SQUIRREL CREEK,2012,10768.0
WY4239610486020120714,SAWMILL CANYON,2012,13438.0
WY4271110631220120909,SHEEP HERDER HILL COMPLEX,2012,10759.0
FL3049008685820120106,UNNAMED,2012,1678.0
FL3064908671220120723,UNNAMED,2012,1712.0
WY4339911075720120908,HORSETHIEF CANYON,2012,2785.0
NE4280109849920120908,KAYLKOWSKI,2012,1966.0
NM3381410620220120322,LOWER TAYLOR RX LP11,2012,3967.0
NE4284210010820120720,REGION 24 COMPLEX,2012,66349.0
SD4357810084420120225,TOWER,2012,4599.0
MI4663708543320120524,DUCK LAKE,2012,21484.0
NE4179710028320120630,CAMP 5,2012,1114.0
CO3943610521720120326,LOWER NORTH FORK FIRE,2012,3436.0
CO3894510543620120617,SPRINGER,2012,1665.0
NE4217610076920120715,UNNAMED,2012,7980.0
CO3888410493320120623,WALDO CANYON,2012,20112.0
CO3817710507320121023,WETMORE,2012,2293.0
CO4036110556320121009,FERN LAKE,2012,2549.0
NE4161210073020120715,UNNAMED,2012,6014.0
NE4170310071320120715,UNNAMED,2012,1091.0
MO3671409219920120728,POTATO CAVE,2012,773.0
NE4173710043020120715,UNNAMED,2012,4503.0
NE4167110014120120715,UNNAMED,2012,1200.0
AR3469409366920120619,SHELTERWOOD 149,2012,853.0
CO4058910540420120609,HIGH PARK,2012,90769.0
AR3438009399420121127,RASPBERRY MOUNTAIN,2012,1803.0
SD4303910090420121017,CROOKSTON,2012,14962.0
NE4280409944520120724,UNNAMED,2012,2875.0
NE4276509957320120724,UNNAMED,2012,6910.0
AR3506109306220120813,CASA,2012,545.0
CO3741010757920121016,VALLECITO,2012,2764.0
CO3726810830320120622,WEBER,2012,10898.0
MO3781009282520120302,KINFOLK RD,2012,2883.0
AR3385909316920120813,ROSE HILL,2012,1002.0
MO3767109103320120628,EAST END,2012,735.0
MO3714909144720120312,12 ALLEY SPRING,2012,1065.0
MO3693709098320120318,12 LONGBAY,2012,1432.0
MO3739609357320120719,WALNUT GROVE,2012,540.0
MO3714409115920120227,12 STEGAL MOUNTAIN,2012,1088.0
MO3680909113820120327,HANDY,2012,12818.0
MO3750809346120120823,FANCY FENCE,2012,626.0
MO3745909046820120302,MARLOW MOUNTAIN,2012,614.0
LA3104409290120120925,263,2012,594.0
LA3108909255720120519,014 LORAN TRAIL,2012,588.0
WY4274510566020120810,LITTLE BOX ELDER,2012,6329.0
WY4249510588020120617,RUSSELS CAMP,2012,5811.0
WY4407610434920120605,SKULL CREEK COMPLEX,2012,1694.0
CO3740210724320120513,LITTLE SAND,2012,26240.0
WY4389710429420120629,OIL CREEK,2012,63182.0
AR3599009301220120315,2012 GENE RUSH C,2012,821.0
TX2967809406420120728,UNIT 6 STRIKE FIRE #1,2012,1296.0
MO3667109281220120704,LIBERTY,2012,1662.0
TX2970809412020120805,WF UNIT 5 PIG FARM FIRE,2012,1842.0
TX2967409412120120809,WF UNIT 3 COMPANY,2012,3852.0
TX2971909407020120916,UNNAMED,2012,2360.0
LA2988509348020120808,BACKRIDGE 12,2012,2338.0
TX3063409466720121029,BIG SANDY NW RX  (ADD-ON),2012,1110.0
MN4680409347520120317,ST. PATRICKS DAY FIRE,2012,823.0
TX2967809420020120102,WF HOLIDAY 1-2,2012,13251.0
WY4408710485420120717,BUTTERFIELD,2012,2488.0
MT4590310493520120714,ALKALI,2012,1494.0
MT4622710490020120705,BAKER,2012,1048.0
MT4515310414320120802,COURTNEY,2012,1307.0
AZ3408410980920121029,HON-DAH RX BURN,2012,1538.0
NM3516710814920120423,COPPERTON,2012,1583.0
UT3986511069320120624,CHURCH CAMP,2012,7016.0
MN4659409492420120408,JEEP FIRE,2012,1437.0
AZ3400611200320120711,COOKS COMPLEX,2012,1606.0
WY4433910456820120702,GHOST,2012,1548.0
AZ3409111206020120711,SQUAW CREEK,2012,4788.0
MT4531410617720120513,STAG,2012,1322.0
WY4444010643420120625,CATO,2012,26816.0
SD4392110402520120904,KINNEY,2012,1825.0
MT4524310605320120703,TAYLOR CREEK,2012,64383.0
UT4054911295520120727,DALLAS CANYON,2012,43386.0
UT4000611394320120729,IBAPAH,2012,1573.0
MT4508510636220120705,TIDWELL,2012,6170.0
MT4604110623220120801,BEAVER,2012,1500.0
AZ3423111078220120510,BULL FLAT FIRE,2012,2220.0
AZ3415011088320120614,POCO,2012,10652.0
MT4574610716620120731,SARPY HILLS COMPLEX,2012,83942.0
WY4465510549020120713,COLLINS,2012,1431.0
AZ3471811113020120629,CANYON,2012,8836.0
AZ3421511233820120513,GLADIATOR,2012,16096.0
WY4457710546720120728,WILDCAT CREEK,2012,1374.0
NV3927511478820120702,RANGE,2012,4882.0
NV3872111500020120630,EGAN,2012,7242.0
NV3945911583320120626,PINTO,2012,2997.0
NV3967911463320120612,NORTH SCHELL,2012,11652.0
AZ3324911108620120610,257,2012,2835.0
NV4061611566620120723,CHIMNEY,2012,4592.0
AZ3384311153020120812,CHARLEY,2012,3051.0
CA3716511828920120707,FISH,2012,1110.0
AZ3389711114620120808,MISTAKE PEAK,2012,4919.0
MT4566910646920120625,ASH CREEK,2012,253413.0
AZ3393111147420120512,SUNFLOWER,2012,17687.0
NV3921011921620120614,WEEKS,2012,3867.0
AZ3167011151120120613,BROADCAST MOSAIC,2012,1476.0
AZ3178311160920120530,MONTEZUMA,2012,1627.0
CA4062112015220120812,RUSH,2012,306811.0
AZ3223411047320120616,FOX,2012,6453.0
MT4552910724820120629,BAD HORSE,2012,3283.0
MT4549310682620120916,BEARCOMESOUT,2012,1989.0
MT4573810684020120801,CHALKY,2012,132680.0
AZ3133311041620120508,SCHOOL CANYON,2012,8374.0
UT4025411222220120517,73,2012,1549.0
MT4544010660720120922,EAGLE CREEK,2012,4518.0
UT4018911192120120531,A R,2012,1809.0
UT4035511230820120615,OPHIR CREEK,2012,1589.0
MT4501510635920120807,MULL DRAW,2012,2004.0
MT4578810653320120714,EMILE,2012,2076.0
UT4033111194320120621,DUMP,2012,5676.0
MT4516510588320120910,DUTCH,2012,19476.0
UT3960611158520120623,WOOD HOLLOW,2012,46763.0
UT4046511175120120703,QUAIL,2012,2042.0
MT4597310707620120701,HORSE CREEK,2012,7635.0
UT4043311193320120805,PINYON,2012,5659.0
